"","Spanish","French","Chinese","German","Hindi and related","Filipino, Tagalog","Italian","Vietnamese","Russian","Korean","Polish","Arabic","Japanese","Portuguese","Dravidian","Sub-Saharan Africa","Greek","Other or not reported","Persian, Iranian, Farsi","Serbo-Croatian, Yugoslavian, Slavonian","Navajo","Hebrew, Israeli","Thai, Siamese, Lao","Yiddish, Jewish","Armenian","Dutch","Rumanian","Ukrainian, Ruthenian, Little Russian","Other East/Southeast Asian","Czech","Tibetan","Magyar, Hungarian","Amharic, Ethiopian, etc","Albanian","Swedish","Other Malayan","Turkish","Norwegian","Indonesian","Micronesian, Polynesian","Hamitic","Slovak","Finnish","Lithuanian","Near East Arabic dialect","Other Balto-Slavic","Celtic","Danish","Hawaiian","Siouan languages","Aleut, Eskimo","Algonquian","Iroquoian","African, n.s","Athapascan","Burmese, Lisu, Lolo","Keres","Muskogean","Other Persian dialects","Icelandic","English","N/A or blank"
"189",1884.96,585.48,885.36,514.08,0,542.64,0,0,0,0,0,357,0,0,0,0,199.92,0,571.2,0,0,0,0,0,0,414.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"190",49608.72,9282,12080.88,2199.12,14437.08,6326.04,2213.4,3555.72,2898.84,6640.2,385.56,842.52,2756.04,6654.48,2884.56,2156.28,42.84,728.28,6040.44,0,0,2213.4,614.04,685.44,0,1656.48,314.16,1813.56,385.56,0,0,0,1813.56,85.68,314.16,0,571.2,0,114.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.32,0,0,0,0,0,0
"191",2541.84,1527.96,1656.48,1585.08,1913.52,0,614.04,0,614.04,3041.64,0,1071,0,0,1342.32,385.56,0,0,842.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"192",27574.68,2813.16,1156.68,1299.48,3127.32,2527.56,385.56,2042.04,228.48,1756.44,0,1656.48,228.48,0,913.92,8996.4,642.6,0,0,0,0,271.32,0,0,228.48,0,471.24,357,0,0,0,0,3827.04,0,571.2,0,0,0,0,0,0,0,0,0,0,0,556.92,0,185.64,0,0,0,0,0,0,0,0,0,0,0,0,0
"193",3741.36,0,0,842.52,0,314.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"194",6468.84,4269.72,385.56,1956.36,1699.32,314.16,0,685.44,214.2,1199.52,42.84,0,799.68,2227.68,0,742.56,614.04,385.56,0,0,0,913.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"195",18649.68,2056.32,2213.4,942.48,1342.32,0,1570.8,0,771.12,1999.2,856.8,614.04,1370.88,0,228.48,0,999.6,0,0,0,0,499.8,0,1028.16,0,228.48,0,0,0,0,0,0,228.48,0,0,414.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"196",13680.24,1842.12,0,228.48,0,0,1170.96,2113.44,0,0,342.72,0,0,185.64,0,0,257.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197",8525.16,1485.12,1085.28,371.28,228.48,0,228.48,1228.08,1256.64,0,385.56,0,0,1085.28,0,1071,614.04,0,0,0,0,271.32,299.88,0,0,0,357,0,0,0,0,0,0,2427.6,0,0,0,0,0,0,0,0,0,157.08,0,0,0,0,0,0,0,0,0,528.36,0,0,0,0,0,0,0,0
"198",1056.72,2156.28,0,656.88,0,0,913.92,0,585.48,0,0,0,0,3412.92,0,0,271.32,0,0,0,0,342.72,0,0,0,0,271.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199",585.48,271.32,6126.12,685.44,0,0,414.12,571.2,0,0,342.72,414.12,1142.4,0,728.28,0,228.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.72,0,0,0,0,0,0,228.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"200",44567.88,12937.68,3341.52,3013.08,4840.92,0,4883.76,4298.28,3241.56,1156.68,1699.32,2884.56,899.64,6183.24,0,185.64,1785,299.88,2299.08,0,0,1099.56,0,1170.96,428.4,414.12,0,0,228.48,0,0,499.8,542.64,499.8,0,228.48,871.08,0,1527.96,0,6311.76,0,0,271.32,0,999.6,871.08,0,0,0,0,0,0,342.72,0,0,0,0,0,0,0,0
"201",1770.72,656.88,2984.52,199.92,1685.04,0,799.68,0,2413.32,0,0,271.32,228.48,1042.44,0,0,656.88,0,0,0,0,0,0,0,0,257.04,0,0,0,0,0,0,0,0,0,0,0,0,0,271.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"202",107985.36,58290.96,19363.68,6540.24,15251.04,2727.48,24790.08,6625.92,14665.56,4940.88,13794.48,8753.64,8096.76,53992.68,9553.32,1685.04,9624.72,899.64,1913.52,2327.64,0,4555.32,1213.8,985.32,3627.12,371.28,328.44,257.04,8896.44,328.44,0,542.64,728.28,2284.8,1670.76,456.96,0,771.12,771.12,0,0,428.4,699.72,342.72,242.76,871.08,2056.32,842.52,114.24,0,0,0,299.88,0,0,271.32,0,0,0,0,0,0
"203",1742.16,414.12,0,471.24,0,157.08,0,0,0,0,371.28,0,0,0,0,0,257.04,0,0,0,0,0,0,0,0,157.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.96,0,0,0,0,0,0,0,0,0,0
"204",2784.6,456.96,0,1170.96,828.24,899.64,0,0,0,0,0,2827.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.72,0,0,0,0,0,0,0,0,0,0,0,0,899.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"205",3484.32,357,1299.48,0,0,314.16,0,0,0,0,0,728.28,0,0,1156.68,0,0,0,0,585.48,0,0,556.92,0,0,0,157.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"206",4241.16,514.08,0,1370.88,0,0,0,0,0,0,0,214.2,0,0,0,0,314.16,0,0,0,0,0,1299.48,0,471.24,0,0,0,0,0,0,314.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"207",3312.96,0,0,314.16,0,0,0,0,0,0,571.2,942.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"208",1813.56,0,0,671.16,0,0,0,0,0,599.76,0,0,0,0,0,0,0,0,0,0,0,228.48,571.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"209",6397.44,1056.72,0,942.48,0,999.6,0,0,185.64,0,642.6,842.52,0,0,471.24,0,0,428.4,0,57.12,0,0,0,0,0,114.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.84,0,0,314.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"210",1970.64,0,699.72,1542.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.52,0,0,0,0,0,0,0,0,0,0
"211",11352.6,228.48,785.4,2184.84,0,428.4,99.96,0,628.32,99.96,1113.84,728.28,0,0,0,0,0,199.92,57.12,57.12,0,0,528.36,0,0,1199.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212",1542.24,57.12,0,571.2,0,0,856.8,0,428.4,0,856.8,0,157.08,0,0,0,57.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"213",2241.96,314.16,0,1670.76,471.24,1270.92,157.08,0,271.32,0,157.08,0,685.44,628.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"214",1970.64,1585.08,342.72,971.04,0,0,314.16,0,0,0,199.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.24,0,0,0,0,785.4,0,0,214.2,0,0,0,0,3998.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"215",5540.64,628.32,0,0,0,0,0,999.6,585.48,0,257.04,0,0,0,0,0,0,0,0,685.44,0,214.2,0,0,0,257.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"216",3427.2,2413.32,0,999.6,0,0,0,414.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1156.68,0,0,0,0,0,0,0,314.16,0,0,0,0,0,1685.04,0,0,528.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"217",2213.4,414.12,742.56,1099.56,0,0,0,0,0,0,314.16,0,371.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"218",1242.36,0,0,885.36,471.24,0,157.08,0,628.32,0,0,257.04,528.36,0,1056.72,0,0,0,0,0,0,0,0,0,785.4,0,0,371.28,0,0,0,0,0,414.12,0,0,0,0,1299.48,0,0,0,0,0,1513.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219",2256.24,956.76,199.92,0,2884.56,0,471.24,0,0,0,0,371.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.04,0,0,0,0,0,0,0,0,0,0,0,214.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220",742.56,0,242.76,0,1942.08,0,0,0,0,0,956.76,0,0,0,571.2,0,0,842.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999.6,0,0,0,0,0,0,0,0,428.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"221",471.24,214.2,0,585.48,0,214.2,314.16,0,0,0,913.92,0,314.16,0,0,0,671.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685.44,0,0,0,0,0,0,0,0,199.92,0,0,314.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"222",1956.36,257.04,199.92,271.32,2456.16,0,514.08,0,1785,371.28,0,628.32,0,0,0,0,371.28,0,0,628.32,0,199.92,0,0,585.48,0,0,0,0,0,0,0,0,514.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"223",2955.96,0,0,1827.84,0,199.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"224",1770.72,1942.08,0,0,999.6,228.48,571.2,0,0,0,428.4,3727.08,1527.96,0,0,0,0,314.16,0,0,0,199.92,0,585.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"225",5669.16,1842.12,3784.2,2199.12,1299.48,642.6,0,0,2898.84,0,1428,942.48,314.16,571.2,1142.4,0,0,0,0,0,0,0,0,0,0,0,1799.28,0,0,0,0,0,0,314.16,0,0,0,0,0,0,0,0,0,0,3755.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"226",542.64,585.48,3455.76,0,856.8,0,271.32,0,899.64,0,1685.04,742.56,0,0,0,0,314.16,0,0,0,0,271.32,0,314.16,0,0,0,371.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"227",2827.44,842.52,0,899.64,1113.84,1156.68,2927.4,0,0,257.04,2927.4,1670.76,0,0,0,571.2,899.64,0,0,371.28,0,0,628.32,0,0,0,471.24,685.44,0,0,371.28,0,0,0,0,0,585.48,0,0,0,0,0,0,0,1356.6,314.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"228",799.68,0,199.92,0,0,0,0,1056.72,0,471.24,1042.44,1099.56,0,0,571.2,0,0,0,0,257.04,0,0,0,0,0,0,0,0,0,0,0,0,0,2941.68,0,0,0,0,0,0,0,0,0,0,1927.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"229",371.28,0,0,1370.88,0,0,1827.84,0,0,0,414.12,1785,0,0,685.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230",0,271.32,0,685.44,1213.8,0,514.08,0,0,0,2184.84,3684.24,0,0,0,0,257.04,0,0,728.28,0,0,0,0,0,0,0,0,0,0,0,0,0,585.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231",3712.8,0,0,1570.8,371.28,0,1585.08,0,0,0,2427.6,0,0,0,999.6,0,942.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"232",1199.52,428.4,0,742.56,0,0,1313.76,0,314.16,0,3898.44,11552.52,0,0,0,0,0,0,0,0,0,0,0,0,1213.8,0,2841.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"233",4026.96,842.52,0,628.32,414.12,0,0,99.96,0,0,114.24,0,1270.92,0,0,0,0,0,0,0,0,0,0,0,0,114.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"234",3784.2,685.44,0,628.32,0,0,1470.84,0,414.12,0,899.64,0,0,0,528.36,0,628.32,0,0,0,0,0,0,0,0,0,314.16,0,0,0,0,528.36,0,0,0,0,0,0,0,0,0,0,371.28,0,0,0,0,0,242.76,0,0,0,0,0,0,0,0,0,0,0,0,0
"235",1556.52,842.52,0,214.2,628.32,0,257.04,0,0,0,314.16,357,371.28,471.24,0,257.04,257.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"236",23861.88,3398.64,685.44,2356.2,2299.08,0,357,0,0,214.2,3612.84,6354.6,628.32,0,942.48,742.56,471.24,0,0,0,0,0,0,0,0,0,1613.64,0,0,0,0,0,0,528.36,0,0,0,0,0,0,428.4,0,0,0,3213,0,0,0,0,0,0,0,0,271.32,0,0,0,0,0,0,0,0
"237",2313.36,0,0,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,0,0,157.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"238",6054.72,314.16,656.88,371.28,0,0,0,0,428.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1099.56,0,0,1085.28,0,0,1899.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"239",0,471.24,0,928.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"240",3598.56,785.4,0,485.52,0,0,371.28,0,0,0,471.24,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"241",11823.84,1456.56,414.12,4541.04,0,414.12,114.24,1413.72,0,314.16,414.12,357,628.32,0,314.16,1270.92,385.56,0,0,0,0,0,0,0,0,414.12,771.12,0,0,0,0,456.96,0,185.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942.48,0,0,1056.72,0,0,0,0,0,0,0,0,0
"242",1470.84,471.24,0,942.48,0,0,514.08,0,0,0,0,0,0,0,0,0,0,0,0,428.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"243",1042.44,214.2,2670.36,157.08,0,0,628.32,0,842.52,2142,999.6,371.28,1313.76,0,0,0,842.52,0,0,0,0,428.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"244",3912.72,1042.44,2070.6,1228.08,871.08,314.16,528.36,0,371.28,1228.08,471.24,985.32,1856.4,0,0,199.92,0,414.12,357,0,0,1613.64,371.28,0,0,0,0,0,0,0,0,0,0,0,785.4,314.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"245",19377.96,2070.6,699.72,8111.04,1028.16,71.4,1670.76,1913.52,0,1056.72,1370.88,0,314.16,314.16,0,371.28,257.04,699.72,0,3798.48,0,128.52,385.56,0,0,314.16,0,0,0,1785,0,0,0,0,1113.84,0,0,4669.56,0,0,771.12,642.6,1856.4,0,0,0,0,328.44,628.32,0,0,1499.4,0,0,0,0,0,0,314.16,0,0,0
"246",785.4,257.04,514.08,442.68,0,0,0,0,0,0,0,0,0,0,0,514.08,642.6,0,0,0,0,0,0,0,0,0,0,0,0,0,2827.44,0,0,0,0,342.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"247",0,456.96,0,956.76,0,0,257.04,0,199.92,0,128.52,0,571.2,0,0,0,0,642.6,0,0,0,128.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.04,0,0,0,0,1642.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"248",5012.28,0,0,4455.36,0,0,0,0,0,0,185.64,0,0,0,0,442.68,0,99.96,0,0,0,0,0,0,0,0,0,0,0,514.08,0,0,0,0,714,0,0,385.56,0,0,0,442.68,314.16,0,0,0,128.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"249",2170.56,456.96,0,442.68,0,0,0,0,1099.56,0,0,0,0,0,0,514.08,0,0,0,642.6,0,0,0,0,0,0,0,0,0,385.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"250",4312.56,1556.52,0,1613.64,0,314.16,442.68,0,314.16,0,0,0,0,899.64,514.08,0,0,0,0,0,0,771.12,0,0,0,0,0,0,0,0,0,0,328.44,0,0,0,0,128.52,0,0,0,514.08,571.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"251",15322.44,1770.72,971.04,2441.88,3341.52,514.08,514.08,8810.76,2698.92,385.56,514.08,0,514.08,0,128.52,2042.04,0,257.04,899.64,642.6,0,514.08,0,0,0,0,0,442.68,1870.68,442.68,2241.96,0,0,0,0,0,0,185.64,0,0,0,0,785.4,0,0,0,0,0,0,0,0,0,0,328.44,0,0,0,0,0,0,0,0
"252",11738.16,2056.32,3941.28,2399.04,1585.08,0,1213.8,699.72,0,828.24,0,2570.4,0,0,0,971.04,0,1799.28,0,0,0,0,514.08,0,0,0,0,0,0,0,1085.28,0,2827.44,0,642.6,0,0,257.04,0,0,9124.92,0,385.56,0,0,0,0,0,0,0,0,328.44,0,0,0,0,0,0,0,0,0,0
"253",2955.96,1028.16,1485.12,1042.44,642.6,0,0,328.44,0,0,0,0,257.04,0,114.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571.2,0,0,0,0,0,0,456.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"254",4683.84,328.44,0,856.8,642.6,0,385.56,828.24,1028.16,257.04,0,0,414.12,0,0,2884.56,0,0,0,0,0,0,0,0,0,0,0,0,157.08,0,9139.2,0,442.68,0,0,0,0,0,0,0,1342.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"255",2084.88,199.92,0,285.6,499.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,0,0,0,0,2970.24,0,0,0,0
"256",2327.64,614.04,0,0,0,0,0,285.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"257",6868.68,3384.36,0,1670.76,0,813.96,714,3927,0,0,0,0,342.72,0,0,0,0,0,528.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.72,0,0,185.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"258",15279.6,6454.56,371.28,2270.52,728.28,285.6,428.4,0,671.16,199.92,0,799.68,328.44,0,0,0,0,0,0,0,0,485.52,428.4,0,0,571.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527.96,0,0,0,0
"259",1399.44,99.96,0,742.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"260",7268.52,2513.28,3627.12,4498.2,2427.6,271.32,1013.88,2284.8,642.6,2013.48,0,0,485.52,199.92,0,799.68,0,742.56,1485.12,0,0,1156.68,899.64,314.16,0,0,0,0,0,0,0,628.32,0,1485.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"261",4012.68,0,0,1342.32,0,0,99.96,0,0,0,0,0,0,0,0,0,0,0,0,242.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"262",34400.52,6211.8,2427.6,4740.96,885.36,456.96,1013.88,271.32,642.6,0,542.64,2556.12,242.76,0,1413.72,1627.92,371.28,0,214.2,0,0,0,0,0,0,942.48,0,99.96,0,0,0,0,0,0,0,0,528.36,0,0,0,0,0,0,314.16,0,0,0,0,0,0,0,0,157.08,0,0,1413.72,0,0,0,0,0,0
"263",913.92,0,0,199.92,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"264",414.12,0,0,1056.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"265",1984.92,0,0,0,0,0,528.36,0,0,0,0,0,0,0,0,0,114.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"266",2241.96,0,0,0,0,0,0,0,0,0,0,0,314.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"267",1527.96,971.04,271.32,1213.8,199.92,0,0,0,0,571.2,0,0,0,0,0,0,0,0,0,371.28,0,0,785.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"268",7025.76,899.64,414.12,5811.96,0,0,985.32,585.48,214.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.88,0,0,0,0,0,0,114.24,0,0,0,0,0,0,0,0,0
"269",1313.76,485.52,0,0,628.32,0,0,0,0,0,0,571.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"270",7582.68,1185.24,0,1999.2,385.56,742.56,1770.72,1056.72,1842.12,0,0,0,0,0,0,0,0,728.28,0,585.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"271",471.24,456.96,0,514.08,0,128.52,0,0,0,0,0,0,456.96,0,0,0,0,0,0,399.84,0,0,0,0,0,0,0,0,0,385.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.64,0,0,0,0,0,0,0,0,0,0,0,0
"272",2113.44,1542.24,0,185.64,0,0,0,128.52,385.56,0,0,199.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"273",1042.44,328.44,542.64,1428,0,0,199.92,0,0,371.28,0,0,1113.84,0,0,0,0,728.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"274",2441.88,185.64,0,4869.48,0,0,199.92,0,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942.48,0,0,0,0,142.8,0,0,0,0,0,0,1428,0,3027.36,0,0,0,0,0,0,0,0,0,0
"275",2413.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"276",6754.44,642.6,0,1927.8,499.8,0,0,0,0,0,328.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.52,0,0,0,514.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
